CodMun,CodMeso,MesoRegiao,NomeMun,UF,PopEst,Barco,Metro,Mototx,Taxi,Trem,Van,Aviao,ImpacAmb_24meses,Secas_Enxurr,PoluiAr,Polui_corpoAgua,Assorea_corpoAgua,DiminVazao_corpoAgua,Desmatam,Queimad,Erosao_Desert,Dimin_FaunaFlora,MoradRiscoAmb,FaltaSaneamen,Favela,Cortico,LoteIrr,Ocupacao,AtingidoPorSeca_4a,AtingPorAlagam_4a,AtingPorErosao_4a,AtingPorEnchen_4a,AtingPorEnxurr_4a,AtingPorDeslizam_4a,Rede,TxAprv_1-5 ,TxAprv_1,TxAprv_2,TxAprv_3,TxAprv_4,TxAprv_5,IndRend_P,Mat,Port,NtMedPadr_N,IDEB_NxP,FUNDEB,Total Matriculados,Custo Aluno
3113503,3103,Jequitinhonha,Carbonita,MG,9544,Não,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Pública,100.0,100.0,100.0,100.0,100.0,100.0,1.00,227.28,218.04,6.27,6.3,2975920.17,948.0,3139.16
3113602,3110,Sul / Sudoeste de Minas,Careaçu,MG,6757,-,-,-,-,-,-,-,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Não,Não,Não,Sim,Não,Municipal,96.8,100.0,89.9,98.2,96.7,98.8,0.97,224.93,214.56,6.16,5.9,2062042.79,667.0,3091.52
3113602,3110,Sul / Sudoeste de Minas,Careaçu,MG,6757,-,-,-,-,-,-,-,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Não,Não,Não,Sim,Não,Pública,96.8,100.0,89.9,98.2,96.7,98.8,0.97,224.93,214.56,6.16,5.9,2062042.79,667.0,3091.52
3113701,3104,Vale do Mucuri,Carlos Chagas,MG,19750,Não,Não,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Não,Estadual,100.0,100.0,100.0,100.0,100.0,100.0,1.00,200.01,188.86,5.21,5.2,6921709.59,2182.0,3172.19
3113701,3104,Vale do Mucuri,Carlos Chagas,MG,19750,Não,Não,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Não,Municipal,95.6,96.9,98.2,90.4,98.7,96.1,0.96,221.77,213.60,6.08,5.8,6921709.59,2182.0,3172.19
3113701,3104,Vale do Mucuri,Carlos Chagas,MG,19750,Não,Não,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Não,Pública,95.8,97.0,98.3,90.6,98.8,96.3,0.96,220.05,211.65,6.01,5.8,6921709.59,2182.0,3172.19
3113909,3110,Sul / Sudoeste de Minas,Carmo da Cachoeira,MG,12350,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Municipal,95.5,100.0,100.0,87.4,95.5,95.7,0.95,241.74,223.59,6.64,6.3,4330178.72,1349.0,3209.92
3113909,3110,Sul / Sudoeste de Minas,Carmo da Cachoeira,MG,12350,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Pública,95.5,100.0,100.0,87.4,95.5,95.7,0.95,241.74,223.59,6.64,6.3,4330178.72,1349.0,3209.92
3114006,3109,Oeste de Minas,Carmo da Mata,MG,11559,-,-,-,-,-,-,-,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Não,Sim,Não,Não,Sim,Não,Municipal,100.0,100.0,100.0,100.0,100.0,100.0,1.00,258.87,245.64,7.37,7.4,2893702.42,950.0,3046.0
3114006,3109,Oeste de Minas,Carmo da Mata,MG,11559,-,-,-,-,-,-,-,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Não,Sim,Não,Não,Sim,Não,Pública,100.0,100.0,100.0,100.0,100.0,100.0,1.00,258.87,245.64,7.37,7.4,2893702.42,950.0,3046.0
3114105,3110,Sul / Sudoeste de Minas,Carmo de Minas,MG,14822,Não,Não,Não,Sim,Não,Sim,Não,Não,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Sim,Não,Não,Sim,Não,Sim,Sim,Não,Estadual,100.0,100.0,100.0,100.0,100.0,100.0,1.00,244.04,229.53,6.79,6.8,3395155.01,1059.0,3206.0
3114105,3110,Sul / Sudoeste de Minas,Carmo de Minas,MG,14822,Não,Não,Não,Sim,Não,Sim,Não,Não,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Sim,Não,Não,Sim,Não,Sim,Sim,Não,Municipal,93.1,100.0,100.0,76.7,99.2,96.0,0.93,232.65,219.09,6.39,6.0,3395155.01,1059.0,3206.0
3114105,3110,Sul / Sudoeste de Minas,Carmo de Minas,MG,14822,Não,Não,Não,Sim,Não,Sim,Não,Não,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Sim,Não,Não,Sim,Não,Sim,Sim,Não,Pública,95.2,100.0,100.0,81.8,99.5,97.3,0.95,237.98,223.98,6.58,6.3,3395155.01,1059.0,3206.0
3114204,3109,Oeste de Minas,Carmo do Cajuru,MG,22136,Não,Não,Não,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Sim,Não,Sim,Sim,Não,Estadual,100.0,-,-,100.0,100.0,100.0,1.00,239.80,246.94,7.03,7.0,6610158.79,2189.0,3019.72
3114204,3109,Oeste de Minas,Carmo do Cajuru,MG,22136,Não,Não,Não,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Sim,Não,Sim,Sim,Não,Municipal,99.2,99.2,99.6,99.2,99.1,99.0,0.99,234.49,226.62,6.56,6.5,6610158.79,2189.0,3019.72
3114204,3109,Oeste de Minas,Carmo do Cajuru,MG,22136,Não,Não,Não,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Sim,Não,Sim,Sim,Não,Pública,99.3,99.2,99.6,99.3,99.2,99.1,0.99,235.11,228.97,6.61,6.6,6610158.79,2189.0,3019.72
3114303,3105,Triângulo Mineiro / Alto Paranaíba,Carmo do Paranaíba,MG,30861,Não,Não,Sim,Sim,Não,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,-,-,-,-,Não,Não,Não,Não,Sim,Não,Estadual,99.3,100.0,100.0,100.0,100.0,97.6,1.00,219.26,221.82,6.18,6.2,7957992.79,2508.0,3173.04
3114303,3105,Triângulo Mineiro / Alto Paranaíba,Carmo do Paranaíba,MG,30861,Não,Não,Sim,Sim,Não,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,-,-,-,-,Não,Não,Não,Não,Sim,Não,Municipal,99.7,99.7,99.3,99.7,100.0,99.6,1.00,255.16,246.81,7.32,7.3,7957992.79,2508.0,3173.04
3114303,3105,Triângulo Mineiro / Alto Paranaíba,Carmo do Paranaíba,MG,30861,Não,Não,Sim,Sim,Não,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,-,-,-,-,Não,Não,Não,Não,Sim,Não,Pública,99.6,99.7,99.4,99.7,100.0,99.4,1.00,249.90,243.14,7.15,7.1,7957992.79,2508.0,3173.04
3114402,3110,Sul / Sudoeste de Minas,Carmo do Rio Claro,MG,21458,Sim,Não,Sim,Sim,Não,Sim,Não,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Não,Não,Não,Não,Não,Estadual,100.0,100.0,100.0,100.0,100.0,100.0,1.00,248.65,232.77,6.94,6.9,4813313.82,1491.0,3228.25
3114402,3110,Sul / Sudoeste de Minas,Carmo do Rio Claro,MG,21458,Sim,Não,Sim,Sim,Não,Sim,Não,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Não,Não,Não,Não,Não,Municipal,100.0,100.0,100.0,100.0,100.0,100.0,1.00,239.39,234.01,6.79,6.8,4813313.82,1491.0,3228.25
3114402,3110,Sul / Sudoeste de Minas,Carmo do Rio Claro,MG,21458,Sim,Não,Sim,Sim,Não,Sim,Não,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Não,Não,Não,Não,Não,Pública,100.0,100.0,100.0,100.0,100.0,100.0,1.00,244.49,233.33,6.87,6.9,4813313.82,1491.0,3228.25
3113800,3108,Vale do Rio Doce,Carmésia,MG,2629,Não,Não,Não,Sim,Não,Sim,Não,Não,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,Municipal,98.2,97.0,100.0,100.0,100.0,94.4,0.98,207.69,200.75,5.58,5.5,1342724.5,426.0,3151.94
3113800,3108,Vale do Rio Doce,Carmésia,MG,2629,Não,Não,Não,Sim,Não,Sim,Não,Não,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,Pública,97.3,97.5,100.0,97.9,100.0,92.6,0.98,207.69,200.75,5.58,5.4,1342724.5,426.0,3151.94
3114501,3109,Oeste de Minas,Carmópolis de Minas,MG,18995,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Estadual,100.0,-,-,-,-,100.0,1.00,248.07,246.21,7.17,7.2,5765335.65,1784.0,3231.69
3114501,3109,Oeste de Minas,Carmópolis de Minas,MG,18995,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Municipal,100.0,100.0,100.0,100.0,100.0,100.0,1.00,250.88,238.55,7.09,7.1,5765335.65,1784.0,3231.69
3114501,3109,Oeste de Minas,Carmópolis de Minas,MG,18995,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Pública,100.0,100.0,100.0,100.0,100.0,100.0,1.00,250.46,239.71,7.10,7.1,5765335.65,1784.0,3231.69
3114550,3105,Triângulo Mineiro / Alto Paranaíba,Carneirinho,MG,10072,Sim,Não,Não,Sim,Não,Não,Não,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Não,Não,Não,Não,Municipal,95.7,100.0,100.0,85.7,100.0,93.2,0.95,226.13,222.75,6.33,6.0,3219828.55,1006.0,3200.62
3114550,3105,Triângulo Mineiro / Alto Paranaíba,Carneirinho,MG,10072,Sim,Não,Não,Sim,Não,Não,Não,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Não,Não,Não,Não,Pública,95.7,100.0,100.0,85.7,100.0,93.2,0.95,226.13,222.75,6.33,6.0,3219828.55,1006.0,3200.62
3114600,3111,Campo das Vertentes,Carrancas,MG,4110,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Municipal,94.6,100.0,93.1,91.0,95.1,96.5,0.95,256.90,235.64,7.15,6.8,1186172.2,392.0,3025.95
3114600,3111,Campo das Vertentes,Carrancas,MG,4110,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Pública,94.6,100.0,93.1,91.0,95.1,96.5,0.95,256.90,235.64,7.15,6.8,1186172.2,392.0,3025.95
3114808,3110,Sul / Sudoeste de Minas,Carvalhos,MG,4617,Não,Não,Não,Sim,Não,Não,Não,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Municipal,97.8,100.0,97.6,93.8,100.0,97.7,0.98,249.77,245.96,7.20,7.0,949822.44,308.0,3083.84
3114808,3110,Sul / Sudoeste de Minas,Carvalhos,MG,4617,Não,Não,Não,Sim,Não,Não,Não,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Pública,97.8,100.0,97.6,93.8,100.0,97.7,0.98,249.77,245.96,7.20,7.0,949822.44,308.0,3083.84
3114709,3110,Sul / Sudoeste de Minas,Carvalhópolis,MG,3581,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,-,-,-,-,Sim,Não,Não,Não,Não,Não,Municipal,95.6,97.4,100.0,93.5,100.0,89.3,0.96,261.85,246.38,7.44,7.1,2022840.04,645.0,3136.19
3114709,3110,Sul / Sudoeste de Minas,Carvalhópolis,MG,3581,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,-,-,-,-,Sim,Não,Não,Não,Não,Não,Pública,95.6,97.4,100.0,93.5,100.0,89.3,0.96,261.85,246.38,7.44,7.1,2022840.04,645.0,3136.19
3114907,3107,Metropolitana de Belo Horizonte,Casa Grande,MG,2309,Não,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,-,-,-,-,Não,Não,Não,Não,Não,Não,Municipal,95.9,100.0,100.0,90.0,100.0,91.7,0.96,250.28,256.95,7.41,7.1,1027024.71,320.0,3209.45
3114907,3107,Metropolitana de Belo Horizonte,Casa Grande,MG,2309,Não,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,-,-,-,-,Não,Não,Não,Não,Não,Não,Pública,95.9,100.0,100.0,90.0,100.0,91.7,0.96,250.28,256.95,7.41,7.1,1027024.71,320.0,3209.45
3115003,3105,Triângulo Mineiro / Alto Paranaíba,Cascalho Rico,MG,3071,Não,Não,Não,Sim,Não,Sim,Não,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Não,Não,Não,Não,Municipal,100.0,100.0,100.0,100.0,100.0,100.0,1.00,254.66,255.73,7.47,7.5,1385893.56,426.0,3253.27
3115003,3105,Triângulo Mineiro / Alto Paranaíba,Cascalho Rico,MG,3071,Não,Não,Não,Sim,Não,Sim,Não,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Não,Não,Não,Não,Pública,100.0,100.0,100.0,100.0,100.0,100.0,1.00,254.66,255.73,7.47,7.5,1385893.56,426.0,3253.27
3115300,3112,Zona da Mata,Cataguases,MG,75025,Não,Não,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Sim,Sim,Sim,Sim,Sim,Estadual,99.7,99.7,100.0,99.7,99.5,100.0,1.00,234.03,228.47,6.58,6.6,15234967.73,4726.0,3223.65
3115300,3112,Zona da Mata,Cataguases,MG,75025,Não,Não,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Sim,Sim,Sim,Sim,Sim,Municipal,94.9,99.6,99.2,95.5,90.5,91.3,0.95,213.47,207.69,5.81,5.5,15234967.73,4726.0,3223.65
3115300,3112,Zona da Mata,Cataguases,MG,75025,Não,Não,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Sim,Sim,Sim,Sim,Sim,Pública,97.4,99.6,99.7,97.7,95.3,95.5,0.98,223.44,217.77,6.19,6.0,15234967.73,4726.0,3223.65
3115359,3107,Metropolitana de Belo Horizonte,Catas Altas,MG,5316,Não,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não,Não,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Sim,Municipal,93.6,100.0,100.0,84.6,88.6,100.0,0.94,259.12,246.70,7.39,7.0,2075941.45,673.0,3084.61
3115359,3107,Metropolitana de Belo Horizonte,Catas Altas,MG,5316,Não,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não,Não,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Sim,Pública,93.6,100.0,100.0,84.6,88.6,100.0,0.94,259.12,246.70,7.39,7.0,2075941.45,673.0,3084.61
3115409,3107,Metropolitana de Belo Horizonte,Catas Altas da Noruega,MG,3666,Não,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Sim,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Estadual,99.5,100.0,100.0,100.0,100.0,97.5,0.99,230.00,204.65,6.07,6.0,553998.85,176.0,3147.72
3115409,3107,Metropolitana de Belo Horizonte,Catas Altas da Noruega,MG,3666,Não,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Sim,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Pública,99.1,100.0,100.0,100.0,97.6,98.0,0.99,230.00,204.65,6.07,6.0,553998.85,176.0,3147.72
3115458,3104,Vale do Mucuri,Catuji,MG,6612,Não,Não,Não,Sim,Não,Sim,Não,Não,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Sim,Estadual,100.0,100.0,100.0,100.0,100.0,100.0,1.00,228.47,217.96,6.29,6.3,3205139.35,1002.0,3198.74
3115458,3104,Vale do Mucuri,Catuji,MG,6612,Não,Não,Não,Sim,Não,Sim,Não,Não,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Sim,Municipal,99.5,99.2,100.0,100.0,99.2,99.2,1.00,202.41,192.08,5.32,5.3,3205139.35,1002.0,3198.74
3115458,3104,Vale do Mucuri,Catuji,MG,6612,Não,Não,Não,Sim,Não,Sim,Não,Não,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Sim,Pública,99.6,99.4,100.0,100.0,99.4,99.3,1.00,209.58,199.20,5.59,5.6,3205139.35,1002.0,3198.74
3115474,3102,Norte de Minas,Catuti,MG,5151,Não,Não,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não,Não,Estadual,100.0,100.0,100.0,100.0,100.0,100.0,1.00,226.98,221.81,6.33,6.3,1816774.48,560.0,3244.24
3115474,3102,Norte de Minas,Catuti,MG,5151,Não,Não,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não,Não,Municipal,100.0,100.0,100.0,100.0,100.0,100.0,1.00,214.58,212.81,5.93,5.9,1816774.48,560.0,3244.24
3115474,3102,Norte de Minas,Catuti,MG,5151,Não,Não,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não,Não,Pública,100.0,100.0,100.0,100.0,100.0,100.0,1.00,217.10,214.65,6.01,6.0,1816774.48,560.0,3244.24
3115508,3110,Sul / Sudoeste de Minas,Caxambu,MG,22208,Não,Não,Não,Sim,Não,Não,Não,Não,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Estadual,100.0,100.0,100.0,100.0,100.0,100.0,1.00,219.31,217.94,6.11,6.1,5616749.2,1754.0,3202.25
3115508,3110,Sul / Sudoeste de Minas,Caxambu,MG,22208,Não,Não,Não,Sim,Não,Não,Não,Não,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Municipal,97.4,100.0,100.0,94.5,100.0,92.9,0.97,224.97,222.48,6.30,6.1,5616749.2,1754.0,3202.25
3115508,3110,Sul / Sudoeste de Minas,Caxambu,MG,22208,Não,Não,Não,Sim,Não,Não,Não,Não,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Pública,97.8,100.0,100.0,95.1,100.0,93.8,0.98,224.21,221.87,6.28,6.1,5616749.2,1754.0,3202.25
3115607,3106,Central Mineira,Cedro do Abaeté,MG,1209,Não,Não,Não,Sim,Não,Não,Não,Não,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Estadual,100.0,100.0,100.0,100.0,100.0,100.0,1.00,244.83,225.14,6.73,6.7,503540.15,142.0,3546.06
3115607,3106,Central Mineira,Cedro do Abaeté,MG,1209,Não,Não,Não,Sim,Não,Não,Não,Não,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Pública,100.0,100.0,100.0,100.0,100.0,100.0,1.00,244.83,225.14,6.73,6.7,503540.15,142.0,3546.06
3115706,3108,Vale do Rio Doce,Central de Minas,MG,7112,Não,Não,Não,Sim,Não,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Sim,Não,Sim,Sim,Sim,Estadual,100.0,100.0,100.0,100.0,100.0,100.0,1.00,230.64,217.60,6.32,6.3,1806696.79,605.0,2986.28
3115706,3108,Vale do Rio Doce,Central de Minas,MG,7112,Não,Não,Não,Sim,Não,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Sim,Não,Sim,Sim,Sim,Municipal,100.0,100.0,100.0,100.0,100.0,100.0,1.00,236.97,224.82,6.57,6.6,1806696.79,605.0,2986.28
3115706,3108,Vale do Rio Doce,Central de Minas,MG,7112,Não,Não,Não,Sim,Não,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Sim,Não,Sim,Sim,Sim,Pública,100.0,100.0,100.0,100.0,100.0,100.0,1.00,235.67,223.33,6.52,6.5,1806696.79,605.0,2986.28
3115805,3105,Triângulo Mineiro / Alto Paranaíba,Centralina,MG,10622,Não,Não,Sim,Sim,Não,Sim,Não,Não,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Estadual,100.0,100.0,100.0,100.0,100.0,100.0,1.00,229.98,223.63,6.42,6.4,3290663.73,998.0,3297.26
3115805,3105,Triângulo Mineiro / Alto Paranaíba,Centralina,MG,10622,Não,Não,Sim,Sim,Não,Sim,Não,Não,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Municipal,99.7,100.0,98.1,100.0,100.0,100.0,1.00,227.50,212.05,6.16,6.1,3290663.73,998.0,3297.26
3115805,3105,Triângulo Mineiro / Alto Paranaíba,Centralina,MG,10622,Não,Não,Sim,Sim,Não,Sim,Não,Não,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Pública,99.8,100.0,98.8,100.0,100.0,100.0,1.00,228.59,217.12,6.27,6.3,3290663.73,998.0,3297.26
3116001,3112,Zona da Mata,Chalé,MG,5823,Não,Não,Não,Sim,Não,Não,Não,Não,-,-,-,-,-,-,-,-,-,-,-,Sim,Não,Sim,Não,Sim,Sim,Não,Não,Não,Não,Estadual,99.6,100.0,100.0,100.0,98.0,100.0,1.00,231.03,216.53,6.31,6.3,1454943.6,462.0,3149.23
3116001,3112,Zona da Mata,Chalé,MG,5823,Não,Não,Não,Sim,Não,Não,Não,Não,-,-,-,-,-,-,-,-,-,-,-,Sim,Não,Sim,Não,Sim,Sim,Não,Não,Não,Não,Municipal,100.0,100.0,100.0,100.0,100.0,100.0,1.00,222.18,212.91,6.08,6.1,1454943.6,462.0,3149.23
3116001,3112,Zona da Mata,Chalé,MG,5823,Não,Não,Não,Sim,Não,Não,Não,Não,-,-,-,-,-,-,-,-,-,-,-,Sim,Não,Sim,Não,Sim,Sim,Não,Não,Não,Não,Pública,99.7,100.0,100.0,100.0,98.7,100.0,1.00,228.29,215.41,6.24,6.2,1454943.6,462.0,3149.23
3116159,3102,Norte de Minas,Chapada Gaúcha,MG,12971,Não,Não,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não,Não,Estadual,97.6,93.9,97.1,96.3,100.0,98.8,0.97,220.06,216.30,6.10,5.9,5504016.83,1683.0,3270.36
3116159,3102,Norte de Minas,Chapada Gaúcha,MG,12971,Não,Não,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não,Não,Municipal,99.2,100.0,100.0,100.0,100.0,96.4,0.99,234.88,227.42,6.58,6.5,5504016.83,1683.0,3270.36
3116159,3102,Norte de Minas,Chapada Gaúcha,MG,12971,Não,Não,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não,Não,Pública,98.8,98.6,99.0,99.1,100.0,97.2,0.99,226.93,221.46,6.32,6.2,5504016.83,1683.0,3270.36
3116100,3103,Jequitinhonha,Chapada do Norte,MG,15675,Não,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Não,Não sabe,Não,Não,Não,Estadual,100.0,100.0,100.0,100.0,100.0,100.0,1.00,237.24,220.84,6.51,6.5,3475935.1,1031.0,3371.42
3116100,3103,Jequitinhonha,Chapada do Norte,MG,15675,Não,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Não,Não sabe,Não,Não,Não,Municipal,99.2,99.0,100.0,98.9,100.0,98.4,0.99,214.18,211.31,5.89,5.8,3475935.1,1031.0,3371.42
3116100,3103,Jequitinhonha,Chapada do Norte,MG,15675,Não,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Não,Não sabe,Não,Não,Não,Pública,99.6,99.4,100.0,99.4,100.0,99.0,1.00,224.43,215.54,6.17,6.1,3475935.1,1031.0,3371.42
3116209,3112,Zona da Mata,Chiador,MG,2789,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,Sim,-,-,-,-,Sim,Não,Não,Não,Não,Não,Municipal,88.2,95.0,88.4,81.8,86.5,91.8,0.88,217.27,204.42,5.83,5.2,1563362.7,491.0,3184.04
