Municipios,Creche Integral,Creche Parcial,Pré-Escola Integral,Pré-Escola Parcial,Sér. Iniciais Urbana,Sér. Iniciais Rural,Sér. Finais Urbana,Sér. Finais Rural,Tempo Integral,Urbano,Rural,Tempo Integral.1,Integ. a Ed. Prof.,Educação Especial,AEE,Aval. no Proc.,Integ. à Ed. Prof. de nível médio,Educação Indigena/Quilombola,Creche Integral.1,Creche Parcial.1,Pré-Escola Integral.1,Pré-Escola Parcial.1,Ed. Especial,Ensino Fund. Sér. Finais Rural,Ensino Médio Rural,Ensino Médio Integ. à Ed. Prof.,Ed. Indíg./ Quil.,EJA - Aval. no Proc.,EJA - Int Ed. Profis. de Nível Médio,Total Matriculados
Santana dos Montes,26.0,0.0,0.0,66.0,175.0,18.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,473.0
Santo Antônio do Amparo,89.0,0.0,0.0,410.0,870.0,70.0,0.0,35.0,14.0,0.0,0.0,0.0,0.0,29.0,11.0,29.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1616.0
Santo Antônio do Aventureiro,0.0,18.0,0.0,80.0,153.0,15.0,57.0,0.0,44.0,0.0,0.0,0.0,0.0,6.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.0
Santo Antônio do Grama,75.0,0.0,0.0,105.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472.0
Santo Antônio do Itambé,10.0,16.0,0.0,51.0,233.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,386.0
Santo Antônio do Jacinto,155.0,0.0,0.0,268.0,696.0,10.0,0.0,0.0,244.0,0.0,0.0,0.0,0.0,13.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1421.0
Santo Antônio do Monte,342.0,0.0,224.0,362.0,1179.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,2329.0
Santo Antônio do Retiro,0.0,0.0,0.0,216.0,290.0,178.0,267.0,199.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1161.0
Santo Antônio do Rio Abaixo,0.0,0.0,0.0,49.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0
Santo Hipólito,0.0,0.0,0.0,77.0,189.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327.0
Santos Dumont,12.0,581.0,0.0,844.0,474.0,242.0,851.0,153.0,220.0,0.0,0.0,0.0,0.0,49.0,13.0,112.0,0.0,24.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,3604.0
São Bento Abade,98.0,15.0,0.0,115.0,380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660.0
São Brás do Suaçuí,0.0,83.0,0.0,89.0,275.0,0.0,226.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,702.0
São Domingos das Dores,0.0,114.0,0.0,163.0,313.0,222.0,0.0,208.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1035.0
São Domingos do Prata,130.0,82.0,73.0,294.0,239.0,208.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,1152.0
São Félix de Minas,13.0,106.0,0.0,89.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,503.0
São Francisco,191.0,25.0,345.0,1056.0,1641.0,407.0,1013.0,232.0,129.0,0.0,0.0,0.0,0.0,168.0,9.0,95.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5361.0
São Francisco de Paula,77.0,51.0,0.0,110.0,0.0,58.0,0.0,0.0,318.0,0.0,0.0,0.0,0.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,636.0
São Francisco de Sales,40.0,0.0,0.0,130.0,388.0,0.0,310.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,17.0,0.0,0.0,0.0,20.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,942.0
São Francisco do Glória,41.0,0.0,6.0,95.0,217.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445.0
São Geraldo,79.0,60.0,89.0,110.0,119.0,25.0,0.0,0.0,107.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,596.0
São Geraldo da Piedade,0.0,0.0,0.0,97.0,125.0,191.0,0.0,118.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,543.0
São Geraldo do Baixio,0.0,0.0,0.0,87.0,206.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354.0
São Gonçalo do Abaeté,39.0,0.0,0.0,125.0,217.0,87.0,189.0,98.0,44.0,0.0,0.0,0.0,0.0,16.0,3.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,855.0
São Gonçalo do Pará,162.0,0.0,0.0,287.0,588.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,27.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1248.0
São Gonçalo do Rio Abaixo,187.0,39.0,92.0,250.0,214.0,106.0,553.0,0.0,480.0,0.0,0.0,0.0,0.0,60.0,7.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,2133.0
São Gonçalo do Rio Preto,39.0,0.0,0.0,70.0,205.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,15.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353.0
São Gonçalo do Sapucaí,386.0,0.0,96.0,438.0,845.0,149.0,0.0,85.0,168.0,0.0,0.0,0.0,0.0,32.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,2270.0
São Gotardo,0.0,384.0,0.0,907.0,1060.0,62.0,0.0,0.0,341.0,0.0,0.0,0.0,0.0,53.0,66.0,86.0,0.0,0.0,69.0,90.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,3170.0
São João Batista do Glória,0.0,116.0,0.0,180.0,377.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,717.0
São João da Lagoa,0.0,33.0,0.0,99.0,237.0,63.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570.0
São João da Mata,0.0,0.0,0.0,67.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.0
São João da Ponte,122.0,101.0,57.0,344.0,233.0,978.0,373.0,559.0,146.0,0.0,0.0,0.0,0.0,63.0,0.0,87.0,0.0,303.0,29.0,15.0,48.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3517.0
São João das Missões,104.0,0.0,82.0,99.0,363.0,0.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1412.0
São João del Rei,122.0,0.0,0.0,1382.0,1578.0,188.0,446.0,127.0,232.0,0.0,0.0,0.0,0.0,54.0,10.0,216.0,0.0,0.0,184.0,0.0,0.0,16.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,4658.0
São João do Manhuaçu,53.0,61.0,0.0,305.0,436.0,165.0,376.0,0.0,39.0,0.0,0.0,0.0,0.0,25.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1469.0
São João do Manteninha,0.0,0.0,0.0,160.0,275.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588.0
São João do Oriente,50.0,70.0,0.0,175.0,240.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,631.0
São João do Pacuí,0.0,60.0,0.0,131.0,156.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,15.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,498.0
São João do Paraíso,139.0,0.0,0.0,481.0,202.0,457.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1342.0
São João Evangelista,0.0,0.0,0.0,445.0,679.0,247.0,0.0,62.0,46.0,0.0,0.0,0.0,0.0,67.0,0.0,28.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1663.0
São João Nepomuceno,80.0,209.0,0.0,519.0,1153.0,17.0,625.0,0.0,27.0,0.0,0.0,0.0,0.0,20.0,0.0,46.0,0.0,0.0,156.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,2926.0
São Joaquim de Bicas,27.0,234.0,0.0,797.0,1386.0,247.0,878.0,0.0,8.0,0.0,0.0,0.0,0.0,49.0,25.0,218.0,0.0,0.0,59.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,3958.0
São José da Barra,0.0,0.0,0.0,197.0,187.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,613.0
São José da Lapa,221.0,393.0,0.0,800.0,963.0,0.0,479.0,0.0,929.0,0.0,0.0,0.0,0.0,20.0,4.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3873.0
São José da Safira,0.0,0.0,0.0,124.0,232.0,60.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,83.0,53.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,762.0
São José da Varginha,86.0,0.0,0.0,101.0,200.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,455.0
São José do Alegre,0.0,0.0,0.0,115.0,251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0
São José do Divino,108.0,0.0,0.0,126.0,185.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483.0
São José do Goiabal,35.0,41.0,0.0,123.0,194.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,4.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460.0
São José do Jacuri,0.0,0.0,0.0,143.0,0.0,208.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,484.0
São José do Mantimento,31.0,0.0,0.0,86.0,107.0,82.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.0
São Lourenço,676.0,0.0,0.0,701.0,1566.0,0.0,672.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,82.0,108.0,0.0,0.0,22.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,4022.0
São Miguel do Anta,54.0,0.0,0.0,166.0,269.0,53.0,0.0,0.0,111.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658.0
São Pedro da União,75.0,0.0,0.0,111.0,231.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,534.0
São Pedro do Suaçuí,0.0,40.0,0.0,115.0,235.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,568.0
São Pedro dos Ferros,53.0,0.0,11.0,132.0,400.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,670.0
São Romão,0.0,0.0,0.0,274.0,632.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,17.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1040.0
São Roque de Minas,26.0,30.0,0.0,127.0,273.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593.0
São Sebastião da Bela Vista,0.0,0.0,0.0,157.0,58.0,19.0,0.0,0.0,374.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,609.0
São Sebastião da Vargem Alegre,41.0,13.0,0.0,88.0,146.0,50.0,225.0,0.0,10.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,582.0
São Sebastião do Anta,88.0,0.0,0.0,206.0,482.0,26.0,294.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,1228.0
São Sebastião do Maranhão,0.0,0.0,0.0,209.0,20.0,292.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,579.0
São Sebastião do Oeste,79.0,0.0,0.0,241.0,560.0,0.0,449.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,22.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1461.0
São Sebastião do Paraíso,705.0,78.0,227.0,1055.0,2277.0,280.0,271.0,213.0,291.0,0.0,0.0,0.0,0.0,181.0,80.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5781.0
São Sebastião do Rio Preto,0.0,17.0,0.0,28.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0
São Sebastião do Rio Verde,0.0,17.0,0.0,49.0,152.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.0
São Thomé das Letras,126.0,9.0,7.0,123.0,221.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,581.0
São Tiago,0.0,146.0,0.0,244.0,295.0,64.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,27.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,794.0
São Tomás de Aquino,118.0,0.0,0.0,192.0,35.0,0.0,0.0,0.0,506.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,863.0
São Vicente de Minas,95.0,0.0,0.0,144.0,309.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,656.0
Sapucaí-Mirim,0.0,37.0,0.0,153.0,340.0,106.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,18.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,708.0
Sardoá,22.0,0.0,85.0,52.0,0.0,139.0,0.0,135.0,218.0,0.0,0.0,0.0,0.0,58.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,774.0
Sarzedo,135.0,138.0,0.0,853.0,2517.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,67.0,0.0,34.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3899.0
Sem-Peixe,0.0,35.0,0.0,50.0,107.0,25.0,0.0,1.0,31.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,262.0
Senador Amaral,84.0,0.0,0.0,196.0,175.0,0.0,173.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,629.0
Senador Cortes,54.0,0.0,0.0,66.0,82.0,8.0,151.0,0.0,79.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443.0
Senador Firmino,0.0,0.0,0.0,197.0,460.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,768.0
Senador José Bento,0.0,0.0,0.0,27.0,69.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0
Senador Modestino Gonçalves,47.0,0.0,0.0,102.0,190.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444.0
Senhora de Oliveira,0.0,79.0,0.0,123.0,312.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592.0
Senhora do Porto,0.0,0.0,0.0,82.0,262.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388.0
Senhora dos Remédios,0.0,0.0,0.0,162.0,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.0
Sericita,38.0,30.0,0.0,176.0,330.0,220.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,15.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,854.0
Seritinga,0.0,0.0,0.0,38.0,89.0,9.0,91.0,0.0,17.0,0.0,0.0,0.0,0.0,3.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.0
Serra Azul de Minas,20.0,0.0,0.0,84.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0
Serra da Saudade,32.0,0.0,0.0,15.0,40.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0
Serra do Salitre,201.0,0.0,60.0,283.0,491.0,83.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,38.0,21.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,1272.0
Serra dos Aimorés,0.0,25.0,0.0,207.0,250.0,128.0,0.0,20.0,34.0,0.0,0.0,0.0,0.0,19.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,770.0
Serrania,81.0,0.0,0.0,183.0,564.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,891.0
Serranópolis de Minas,31.0,22.0,0.0,98.0,0.0,145.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,28.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485.0
Serranos,0.0,0.0,0.0,45.0,101.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,16.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339.0
Serro,114.0,104.0,0.0,416.0,0.0,454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,71.0,7.0,3.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,1250.0
Sete Lagoas,1032.0,1104.0,337.0,3278.0,4359.0,560.0,2699.0,423.0,358.0,0.0,0.0,0.0,0.0,232.0,164.0,443.0,0.0,0.0,245.0,19.0,213.0,175.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,15714.0
Setubinha,75.0,0.0,0.0,208.0,0.0,407.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,738.0
Silveirânia,0.0,0.0,0.0,42.0,37.0,18.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
Silvianópolis,0.0,63.0,0.0,108.0,368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,549.0
Simão Pereira,0.0,23.0,0.0,63.0,93.0,33.0,88.0,0.0,74.0,0.0,0.0,0.0,0.0,2.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441.0
Simonésia,0.0,0.0,0.0,385.0,250.0,476.0,296.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,31.0,0.0,0.0,0.0,11.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1487.0
Sobrália,69.0,0.0,0.0,227.0,227.0,58.0,48.0,43.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680.0
Soledade de Minas,0.0,59.0,0.0,141.0,318.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576.0
Tabuleiro,0.0,20.0,0.0,72.0,282.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406.0
Taiobeiras,413.0,0.0,0.0,713.0,922.0,121.0,207.0,82.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,2595.0
Taparuba,0.0,0.0,0.0,79.0,131.0,33.0,42.0,0.0,73.0,0.0,0.0,0.0,0.0,12.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397.0
